CMPD_CHEMBLID,MOLWEIGHT,mol,VALUE,ty,label,,
CHEMBL194416,184.25999,O=C1NC(C)=NC2C1CSCC2,467,IC50,0,,
CHEMBL3956426,285.35001,O(C)c1c(N)cc(Cc2nnc(O)c3c2CCCC3)cc1,467,KI,0,,
CHEMBL607844,249.27,O=C1Nc2n3c(nc2-c2c1cccc2)C=C(C)C=C3,470,IC50,0,,
CHEMBL3943149,475.56,Fc1c(-c2cc(C(=O)N3CCOCC3)ccc2)cc(C(Cc2nnc(O)c3c2CCCC3)C)cc1,471,KI,0,,
CHEMBL3911833,396.47,S(=O)(=O)(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1cnccc1,477,KI,0,,
CHEMBL3649762,343.42999,O=C(OCC)CCN(Cc1cc2NC(=O)C3=C(NCCC3)c2cc1)C,480,IC50,0,,
CHEMBL3961655,351.48999,Oc1nnc(Cc2cc(CN3CCC(C)CC3)ccc2)c2c1CCCC2,480,KI,0,,
CHEMBL3947075,431.51001,Fc1c(-c2cc(C(O)=NC3CC3)ccc2)cc(CCc2nnc(O)c3c2CCCC3)cc1,487,KI,0,,
CHEMBL2322617,552.65002,Fc1ccc(C2=CCN(C(=O)[C@@H](NC(=O)CN3C4c5c(C(=O)NC4)cccc5CC3)Cc3ccccc3)CC2)cc1,490,IC50,0,,
CHEMBL2414051,188.23,O=C1NC(CC)=Cc2c(N)cccc12,490,IC50,0,,
CHEMBL3649798,282.31,O=C1Nc2c(ccc(Cc3[nH]nnn3)c2)C=2NCCCC1=2,490,IC50,0,,
CHEMBL193679,365.51999,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2C1CCCCC2,495,IC50,0,,
CHEMBL550041,413.48001,O=C(N1C[C@H]2N(CC1)CCC2)c1cc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)ccc1,500,IC50,0,,
CHEMBL3606023,411.88,Clc1cc(C(=O)N)c2C(=O)N(C3CCN(C4CCC(F)(F)CC4)CC3)Cc2c1,500,IC50,0,,
CHEMBL559994,370.45999,O=C1NCCc2c3c(CCNCc4c5ncccc5ccc4)c[nH]c3ccc12,500,IC50,0,,
CHEMBL558057,323.39999,O=C1NCCc2c3c(CCNCc4cn(C)nc4)c[nH]c3ccc12,500,IC50,0,,
CHEMBL3644771,392.5,O=C1NN=C2c3c1cccc3Oc1c2cc(CN(CCN(CC)CC)CC)cc1,500,IC50,0,,
CHEMBL3649710,230.27,O(C)c1cc2c(NC(=O)C3=C2NCCC3)cc1,500,IC50,0,,
CHEMBL550556,295.73001,Clc1cc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)ccc1,500,IC50,0,,
CHEMBL563751,295.73001,Clc1ccc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)cc1,500,IC50,0,,
CHEMBL433965,381.39001,S(=O)(=O)(n1cncc1)c1c(F)cc2-c3nc(O)c4c(c3Cc2c1)cccc4,500,IC50,0,,
CHEMBL370673,278.26999,O=[N+]([O-])c1cc2-c3nc(O)c4c(c3Cc2cc1)cccc4,500,IC50,0,,
CHEMBL471966,186.21001,O=C(N)c1c2nc(C)ccc2ccc1,500,IC50,0,,
CHEMBL400581,358.45001,O=C1NC(N2CC(N3CC=C(c4ccccc4)CC3)C2)=Nc2c1cccc2,504,IC50,0,,
CHEMBL541203,251.28999,Oc1nc(-c2ccc(N)cc2)nc2c(C)cccc12,504,IC50,0,,
CHEMBL3092536,321.38,O=C(N[C@H](C)c1ccccc1)CCC1=Nc2c(C(=O)N1)cccc2,510,IC50,0,,
CHEMBL3092541,333.39001,O=C(N[C@@H]1c2c(cccc2)CC1)CCC1=Nc2c(C(=O)N1)cccc2,510,IC50,0,,
CHEMBL3936560,413.57001,Oc1nnc(Cc2ccc(CN3CCC(c4ccccc4)CC3)cc2)c2c1CCCC2,516,KI,0,,
CHEMBL570304,242.28,O=C1Nc2c(-n3c1ncc3)ccc(CN(C)C)c2,519,KI,0,,
CHEMBL2347906,287.37,O=C(N)c1c2nc(C3CCN(CCC)CC3)[nH]c2cnc1,528,IC50,0,,
CHEMBL338955,401.42001,O=C(OCc1ccccc1)n1c(-c2ccc(OC)cc2)nc2c(C(=O)N)cccc12,530,KI,0,,
CHEMBL3290476,297.26999,O=C(N)c1c2O/C(=C\c3cc(O)c(O)cc3)/C(=O)c2ccc1,531,IC50,0,,
CHEMBL3940801,403.48001,O([C@@H](C(O)=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccccc1)C,531,KI,0,,
CHEMBL3953492,315.39001,Fc1c(CN(C)C)cc(Cc2nnc(O)c3c2CCCC3)cc1,534,KI,0,,
CHEMBL3924725,461.54001,Fc1c(-c2ccc(C(=O)N3CCOCC3)cc2)cc(CCc2nnc(O)c3c2CCCC3)cc1,534,KI,0,,
CHEMBL2237238,289.35999,O=C(OCC)c1cc2c(NC(=O)C3=C2CCSC3)cc1,536,IC50,0,,
CHEMBL594596,183.21001,O=C1NCc2c3c(cccc13)ccc2,540,IC50,0,,
CHEMBL3649768,280.32999,O=C1Nc2c(ccc(Cn3cncc3)c2)C=2NCCCC1=2,540,IC50,0,,
CHEMBL3105415,366.39999,S(CC(=O)N1c2c(NC(=O)C1)cccc2)C1=Nc2c(C(=O)N1)cccc2,540,IC50,0,,
CHEMBL596392,296.32999,O=C(N)c1c2nn(-c3ccc(CNC)cc3)cc2c(O)cc1,540,IC50,0,,
CHEMBL3290482,392.45999,O=C(N)c1c2O/C(=C\c3ccc(OCCN4CCCCC4)cc3)/C(=O)c2ccc1,544,IC50,0,,
CHEMBL3901504,372.44,Fc1c(N=C(O)NC(C)(C)C)cc(Cc2nnc(O)c3c2CCCC3)cc1,548,KI,0,,
CHEMBL1767066,232.24001,O=C(O)CCN1C(=O)c2c(c(N)ccc2)C=C1,550,IC50,0,,
CHEMBL3966627,449.54999,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1c(Cc2ccccc2)cccc1,554,KI,0,,
CHEMBL3923524,248.33,Oc1nnc(CC2NCCNC2)c2c1CCCC2,556,KI,0,,
CHEMBL3983119,514.63,O=C(OCc1ccccc1)N1CC(C(O)=Nc2cc(CCc3nnc(O)c4c3CCCC4)ccc2)CCC1,556,KI,0,,
CHEMBL3827272,252.27,O=C1NC(c2ccc(C)cc2)=Nc2c(O)cccc12,559,IC50,0,,
CHEMBL2323530,457.48001,Fc1c(C(=O)N2C3c4c(C(F)C3)cccc4CC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,560,IC50,0,,
CHEMBL3606017,343.42999,O=C(N)c1c2C(=O)N(C3CCN(C4CCOCC4)CC3)Cc2ccc1,560,IC50,0,,
CHEMBL3649803,343.42999,O(CC)c1c2c(NC(=O)C3=C2NCCC3)cc(CN2CCOCC2)c1,560,IC50,0,,
CHEMBL608111,250.25999,O=C1Nc2n3c(nc2-c2c1cccc2)N=C(C)C=C3,560,IC50,0,,
CHEMBL3895879,351.48999,Oc1nnc(Cc2cc(CN3C(CC)CCC3)ccc2)c2c1CCCC2,562,KI,0,,
CHEMBL3394712,261.32001,O(C)c1c(OC)ccc2c1CCN1C(=O)CCCC21,564.79999,IC50,0,,
CHEMBL2323534,429.45001,Fc1c(C(=O)N[C@H]2c3c([C@H](O)C2)cccc3)cc(CC2=NNC(=O)c3c2cccc3)cc1,570,IC50,0,,
CHEMBL3889575,362.42999,O=C(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1n(C)ccc1,570,KI,0,,
CHEMBL3987068,361.39999,OC(=Nc1ncc(Cc2nnc(O)c3c2CCCC3)cc1)c1cnccc1,576,KI,0,,
CHEMBL3964202,395.48001,S(=O)(=O)(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccccc1,578,KI,0,,
CHEMBL3968277,323.17001,Brc1c(F)ccc(-c2nnc(O)c3c2CCCC3)c1,580,KI,0,,
CHEMBL3414773,287.32001,O=C(Nc1cc(C(=O)N)ccc1)/C=C\C(=O)N1CCCC1,588.84003,IC50,0,,
CHEMBL549524,255.32001,O=C1NCc2c(-n3c1ccc3)ccc(CN(C)C)c2,589,KI,0,,
CHEMBL3649751,271.35999,O=C1Nc2c(ccc(CNCCC)c2)C=2NCCCC1=2,590,IC50,0,,
CHEMBL3291317,416.5,S(=O)(=O)(C(C)C)N1CCN(C(=O)c2n(C)c-3c(NC(=O)c4c-3cccc4)c2)CC1,600,IC50,0,,
CHEMBL563236,337.38,O=C(N1C[C@H]2N(CC1)CCC2)c1nn-2c(NC(=O)c3c-2cccc3)c1,600,IC50,0,,
CHEMBL3105427,399.39999,Fc1c(CC(=O)CN(C(=O)CC2=NNC(=O)c3c2cccc3)CC)c(F)ccc1,600,IC50,0,,
CHEMBL3663643,274.32001,O=C(N)c1c2C(=O)N(C3CCN(C)CC3)Nc2ccc1,600,IC50,0,,
CHEMBL3649709,230.27,O(C)c1c2c(NC(=O)C3=C2NCCC3)ccc1,600,IC50,0,,
CHEMBL550557,340.17999,Brc1cc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)ccc1,600,IC50,0,,
CHEMBL3105425,442.5,S(=O)(=O)(N1CCOCC1)c1ccc(CNC(=O)CC2=NNC(=O)c3c2cccc3)cc1,600,IC50,0,,
CHEMBL187667,228.25,O=C(C)c1c2c3n(c1)CCNC(=O)c3ccc2,606,KI,0,,
CHEMBL3972878,480.57001,Oc1nnc(Cc2cnc(-c3ncc(Cc4nnc(O)c5c4CCCC5)cc3)cc2)c2c1CCCC2,609,KI,0,,
CHEMBL3653092,373.45001,O(CCOc1c2c(NC(=O)C3=C2NCCC3)cc(CN2CCOCC2)c1)C,610,IC50,0,,
CHEMBL3649790,315.42001,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CNC(C)(C)C)c1,610,IC50,0,,
CHEMBL527654,216.24001,O=C(N)c1c2nc(C3CNC3)[nH]c2ccc1,610,EC50,0,,
CHEMBL3969912,463.57999,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1c(CCc2ccccc2)cccc1,610,KI,0,,
CHEMBL3904019,366.45999,OC(=NC1CCCCC1)c1nc(Cc2nnc(O)c3c2CCCC3)ccc1,617,KI,0,,
CHEMBL3649754,299.37,O=C1Nc2c(ccc(CN3CCOCC3)c2)C=2NCCCC1=2,620,IC50,0,,
CHEMBL3932358,401.51001,S(=O)(=O)(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1sccc1,626,KI,0,,
CHEMBL3105889,294.35999,O=C(N)n1c2nc(-c3ccc(CN(C)C)cc3)ccc2cc1,630,IC50,0,,
CHEMBL3934924,401.51001,OC(=Nc1c(CCC)cccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,635,KI,0,,
CHEMBL2347902,245.28999,O=C(N)c1c2nc(C3CNCCC3)[nH]c2cnc1,636,IC50,0,,
CHEMBL3955805,445.54001,Fc1c(-c2c(C(=O)N3CCCC3)cccc2)cc(CCc2nnc(O)c3c2CCCC3)cc1,638,KI,0,,
CHEMBL3895657,320.19,Brc1c(Cc2nnc(O)c3c2CCCC3)ccnc1,639,KI,0,,
CHEMBL3961863,445.54001,S(=O)(=O)(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1c2c(ccc1)cccc2,644,KI,0,,
CHEMBL3099681,272.69,Clc1ccc(C2=Nc3c(O)cccc3C(=O)N2)cc1,645,IC50,0,,
CHEMBL539660,245.33,O=C1Nc2c(N3C1CCC3)ccc(CN(C)C)c2,646,EC50,0,,
CHEMBL190895,251.25999,Fc1cc2c(-c3nc(O)c4c(c3C2)cccc4)cc1,650,IC50,0,,
CHEMBL2347909,287.37,O=C(N)c1c2nc(C3CN(C(C)C)CCC3)[nH]c2cnc1,651,IC50,0,,
CHEMBL3764244,347.45999,O=C1NC(c2ccc(CN3CCN(C)CC3)cc2)=Cc2c(C)cccc12,652,IC50,0,,
CHEMBL3956555,449.54999,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)C(c1ccccc1)c1ccccc1,655,KI,0,,
CHEMBL3942474,461.54001,Fc1c(-c2cc(C(=O)N3CCOCC3)ccc2)cc(CCc2nnc(O)c3c2CCCC3)cc1,662,KI,0,,
CHEMBL205135,619.76001,O=C(OC(C)(C)C)NC(C(=O)NCc1cc2c3c([nH]c2cc1)c1c(c2C(=O)NCc32)CCC1)CCCCNC(=O)OC(C)(C)C,670,IC50,0,,
CHEMBL3952677,366.51001,Oc1nnc(Cc2cc(CN3CCN(C)CCC3)ccc2)c2c1CCCC2,673,KI,0,,
CHEMBL3906065,401.51001,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)[C@@H](CC)c1ccccc1,678,KI,0,,
CHEMBL3974851,351.48999,Oc1nnc(Cc2ccc(CNC3CCCCC3)cc2)c2c1CCCC2,682,KI,0,,
CHEMBL3896329,419.5,Fc1c(-c2cc(N=C(O)C)ccc2)cc(C(Cc2nnc(O)c3c2CCCC3)C)cc1,683,KI,0,,
CHEMBL3098940,250.3,O=C1NC(c2ccc(C)cc2)=Nc2c(C)cccc12,685,IC50,0,,
CHEMBL552501,400.45999,S(=O)(=O)(NC(C)C)c1ccc(NC(=O)CC2=NNC(=O)c3c2cccc3)cc1,690,IC50,0,,
CHEMBL3913023,326.39999,OC(=NC(C)C)c1nc(Cc2nnc(O)c3c2CCCC3)ccc1,691,KI,0,,
CHEMBL362568,230.27,O=C1NCCn2c3c(c(C(O)C)c2)cccc13,692,KI,0,,
CHEMBL3917032,391.47,Fc1c(N2S(=O)(=O)CCCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,694,KI,0,,
CHEMBL1090018,392.51999,O=C1Nc2c(cc(OC3CCN(c4ccccc4)CC3)cc2)C2=C1CSCC2,695,IC50,0,,
CHEMBL539474,281.31,O=C1Nc2c(-n3c1ccc3)ccc(CN1C(=O)CCC1)c2,698,KI,0,,
CHEMBL563541,395.45999,O=C(N1CC(CN2CCOCC2)CCC1)c1nn-2c(NC(=O)c3c-2cccc3)c1,700,IC50,0,,
CHEMBL3092522,364.39999,O=C(N)[C@@H](NC(=O)CCC1=Nc2c(C(=O)N1)cccc2)Cc1ccccc1,700,IC50,0,,
CHEMBL3414778,246.27,O=C(N)c1cc(NC(=O)C2CC(=O)CC2)ccc1,700,IC50,0,,
CHEMBL380809,264.28,O=C1NC(=O)c2c3c(c(C)c(C)c12)[nH]c1c3cccc1,700,IC50,0,,
CHEMBL1652711,245.25999,O=C(O)c1cc2NC(=O)c3c(scc3)-c2cc1,700,IC50,0,,
CHEMBL556897,340.17999,Brc1ccc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)cc1,700,IC50,0,,
CHEMBL3414756,236.23,O=C(O)CCC(=O)Nc1cc(C(=O)N)ccc1,700,IC50,0,,
CHEMBL372717,313.32999,S(=O)(=O)([O-])c1cc2c(-c3nc(O)c4c(c3C2)cccc4)cc1,700,IC50,0,,
CHEMBL3953955,297.39999,Oc1nnc(Cc2ccc(CNCC)cc2)c2c1CCCC2,700,KI,0,,
CHEMBL3931910,399.48001,S(=O)(=O)(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ncn(C)c1,703,KI,0,,
CHEMBL578185,313.35999,O=C(N)c1c2nc(-c3ccc(-c4ccccc4)cc3)[nH]c2ccc1,710,IC50,0,,
CHEMBL3290485,408.45001,O=C(N)c1c2O/C(=C\c3ccc(OCCCN4CCOCC4)cc3)/C(=O)c2ccc1,718,IC50,0,,
CHEMBL2440886,382.51001,S(CC(=O)N1CCN(CCO)CC1)C1=Nc2sc(C)c(C)c2C(=O)N1,720,IC50,0,,
CHEMBL3904912,340.38,O=C1N(c2[n+]([O-])ccc(Cc3nnc(O)c4c3CCCC4)c2)CCC1,724,KI,0,,
CHEMBL3978896,310.35999,O=C1N(c2ncc(Cc3nnc(O)c4c3CCCC4)cc2)CC1,725,KI,0,,
CHEMBL3805896,435.51999,O=C(CCCC=1NC(=O)c2n(c(C)cc2)C=1)N1CCC(C(=O)c2ccc(OC)cc2)CC1,730,IC50,0,,
CHEMBL3966896,403.48001,O([C@H](C(O)=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccccc1)C,741,KI,0,,
CHEMBL373066,186.17,O=C1NC(=O)c2c1c1c([nH]cc1)cc2,750,IC50,0,,
CHEMBL3649801,273.34,O=C1Nc2c(c(O)cc(CN(C)C)c2)C=2NCCCC1=2,750,IC50,0,,
CHEMBL482012,281.34,O=C(Nc1scc(-c2ccccc2)n1)c1ccncc1,753,IC50,0,,
CHEMBL3290477,297.26999,O=C(N)c1c2O/C(=C\c3c(O)cc(O)cc3)/C(=O)c2ccc1,753,IC50,0,,
CHEMBL3105417,366.38,O=C(Nc1ccc(NC(=O)C)cc1)CCN1C(=O)NC(=O)c2c1cccc2,760,IC50,0,,
CHEMBL1949858,161.16,O=C1NC=Nc2c(N)cccc12,760,IC50,0,,
CHEMBL3928664,283.37,Oc1nnc(Cc2ccc(CNC)cc2)c2c1CCCC2,766,KI,0,,
CHEMBL3105891,259.31,O=C(N)n1c2nc(N3CCN(C)CC3)ccc2cc1,770,IC50,0,,
CHEMBL66761,236.27,O=C1NN=C(Cc2ccccc2)c2c1cccc2,770,IC50,0,,
CHEMBL3649799,344.42001,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CNN2CCOCC2)c1,770,IC50,0,,
CHEMBL3949222,444.57999,OC(=NCCN(C)C)c1cc(-c2cc(C(C)c3nnc(O)c4c3CCCC4)ccc2)ccc1,771,KI,0,,
CHEMBL323384,392.45999,O(C(C)(C)C)C(=O)N1[C@H]2CN(c3nc4c(nc(O)c5c4cccc5)cc3)[C@@H](C1)C2,774,IC50,0,,
CHEMBL3956869,420.48999,S(=O)(=O)(Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccc(C#N)cc1,776,KI,0,,
CHEMBL3092540,333.39001,O=C(N[C@H]1c2c(cccc2)CC1)CCC1=Nc2c(C(=O)N1)cccc2,780,IC50,0,,
CHEMBL3649793,357.45001,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CN2CC(C)OC(C)C2)c1,780,IC50,0,,
CHEMBL3933847,387.48001,OC(=Nc1c(CC)cccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,789,KI,0,,
CHEMBL3968879,309.41,Oc1nnc(Cc2ccc(CNC3CC3)cc2)c2c1CCCC2,794,KI,0,,
CHEMBL124749,236.27,Oc1nc(-c2ccccc2)nc2c(C)cccc12,795,IC50,0,,
CHEMBL3945909,448.57001,OC1=NN=C2c3c4c(n(CCN(Cc5ccccc5)Cc5ccccc5)c3CCC2)cccc14,800,IC50,0,,
CHEMBL110332,443.45999,O=C(NCC(=O)N1CCN(c2ncccn2)CC1)CCN1C(=O)NC(=O)C2=C1CCOC2,800,IC50,0,,
CHEMBL204643,276.34,O=C1NCc2c3c(n(C)c4c3cccc4)c3c(c12)CCC3,800,IC50,0,,
CHEMBL3696945,254.25,O=C(OC)c1cc2NC(=O)c3c(-c2cc1)cncc3,800,IC50,0,,
CHEMBL552319,389.45999,O=C(N(CCN(C)C)C)c1cc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)ccc1,800,IC50,0,,
CHEMBL426270,439.54001,S(=O)(=O)(NCCCN1CCOCC1)c1cc2c(-c3nc(O)c4c(c3C2)cccc4)cc1,800,IC50,0,,
CHEMBL3414774,289.34,O=C(N(CC)CC)/C=C\C(=O)Nc1cc(C(=O)N)ccc1,800,IC50,0,,
CHEMBL191469,333.39001,O=C(Nc1cc2-c3nc(O)c4c(c3Cc2cc1)cccc4)CN(C)C,800,IC50,0,,
CHEMBL526128,200.24001,O=C(N)c1c2nc(CC)ccc2ccc1,800,IC50,0,,
CHEMBL362875,243.27,O(/N=C/c1c2c3n(c1)CCNC(=O)c3ccc2)C,809,KI,0,,
CHEMBL3290475,281.26999,O=C(N)c1c2O/C(=C\c3ccc(O)cc3)/C(=O)c2ccc1,813,IC50,0,,
CHEMBL3105429,270.29001,O=C(N)c1c(OCc2ccc(C(=O)N)cc2)cccc1,820,IC50,0,,
CHEMBL3105430,298.34,O=C(NC(C)c1ccccc1)COc1c(C(=O)N)cccc1,820,IC50,0,,
CHEMBL2347901,245.28999,O=C(N)c1c2nc(C3CCNCC3)[nH]c2cnc1,825,IC50,0,,
CHEMBL3291313,352.44,O=C(N1CCN(C(C)C)CC1)c1n(C)c-2c(NC(=O)c3c-2cccc3)c1,830,IC50,0,,
CHEMBL3927932,298.35001,O=C(NC)c1ncc(Cc2nnc(O)c3c2CCCC3)cc1,840,KI,0,,
CHEMBL596091,235.25,O=C1Nc2n3c(nc2-c2c1cccc2)C=CC=C3,850,IC50,0,,
CHEMBL127335,254.25,Oc1nc(-c2ccc(O)cc2)nc2c(O)cccc12,856,IC50,0,,
CHEMBL3291314,400.48001,O=C(N1CCN(Cc2ccccc2)CC1)c1n(C)c-2c(NC(=O)c3c-2cccc3)c1,860,IC50,0,,
CHEMBL3983596,329.42001,Fc1c(CNC(C)C)cc(Cc2nnc(O)c3c2CCCC3)cc1,862,KI,0,,
CHEMBL3394705,311.34,O(C)c1c(OC)cc2c(C3(O)N(C(=O)c4c3cccc4)CC2)c1,865.29999,IC50,0,,
CHEMBL445012,289.34,O=C(NC(C)(C)c1[nH]c2c(c(C(=O)N)ccc2)n1)NCC,870,KI,0,,
CHEMBL3092538,322.37,O=C(N[C@H](C)c1ncccc1)CCC1=Nc2c(C(=O)N1)cccc2,880,IC50,0,,
CHEMBL2414044,250.3,O=C1NC(c2ccc(C)cc2)=Cc2c(N)cccc12,880,IC50,0,,
CHEMBL1173657,221.25999,O=C1NC=C(c2ccccc2)c2c1cccc2,890,IC50,0,,
CHEMBL127101,266.29999,O(C)c1ccc(-c2nc(O)c3c(c(C)ccc3)n2)cc1,891,IC50,0,,
CHEMBL3941306,401.51001,OC(=Nc1c(C(C)C)cccc1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,892,KI,0,,
CHEMBL110729,453.5,O=C(NCC(=O)N1CCN(c2ncccn2)CC1)CCN1C(=O)NC(=O)C2=C1CCC=CC2,900,IC50,0,,
CHEMBL325336,455.51999,O=C(NCC(=O)N1CCN(c2ncccn2)CC1)CCN1C(=O)NC(=O)C2=C1CCCCC2,900,IC50,0,,
CHEMBL2414045,266.29999,O(C)c1ccc(C=2NC(=O)c3c(c(N)ccc3)C=2)cc1,900,IC50,0,,
CHEMBL3649800,358.44,O(C)c1c2c(NC(=O)C3=C2NCCC3)cc(CN(C)N2CCOCC2)c1,900,IC50,0,,
CHEMBL3108871,201.25,O=C1Nc2sccc2-c2c1cccc2,900,IC50,0,,
CHEMBL480429,248.28,O=C(N)c1c2nc(-c3ccccc3)ccc2ccc1,900,IC50,0,,
CHEMBL189174,244.25,O=C(OC)c1c2c3n(c1)CCNC(=O)c3ccc2,900,KI,0,,
CHEMBL3924340,405.47,Fc1c(-c2cc(C(O)=N)ccc2)cc(C(Cc2nnc(O)c3c2CCCC3)C)cc1,912,KI,0,,
CHEMBL3649763,315.37,O=C(O)CCN(Cc1cc2NC(=O)C3=C(NCCC3)c2cc1)C,920,IC50,0,,
CHEMBL3649756,333.44,O=C1Nc2c(ccc(CN(Cc3ccccc3)C)c2)C=2NCCCC1=2,930,IC50,0,,
CHEMBL3649759,314.42999,O=C1Nc2c(ccc(CN(CCN(C)C)C)c2)C=2NCCCC1=2,930,IC50,0,,
CHEMBL3105883,226.24001,O=C(N)n1c2nc(-c3[nH]ccc3)ccc2cc1,930,IC50,0,,
CHEMBL2347910,287.37,O=C(N)c1c2nc(C3CN(CCC)CCC3)[nH]c2cnc1,938,IC50,0,,
CHEMBL3918759,459.57001,Fc1c(-c2cc(C(=O)N3CCCC3)ccc2)cc(C(Cc2nnc(O)c3c2CCCC3)C)cc1,943,KI,0,,
CHEMBL3589281,240.31,O=C1NC(c2ccccc2)=CC=2N(C)CCCC1=2,949,IC50,0,,
CHEMBL373210,287.35999,Oc1nnc(CCCCN2CCOCC2)c2c1cccc2,950,IC50,0,,
CHEMBL3649812,357.45001,O(CCC)c1c2c(NC(=O)C3=C2NCCC3)cc(CN2CCOCC2)c1,960,IC50,0,,
CHEMBL3973369,485.32999,Ic1c(C(O)=Nc2cc(Cc3nnc(O)c4c3CCCC4)ccc2)cccc1,963,KI,0,,
CHEMBL3941962,398.53,Fc1c(CN(C[C@@H]2N(C)CCC2)C)cc(Cc2nnc(O)c3c2CCCC3)cc1,963,KI,0,,
CHEMBL480715,353.42001,O=C(N)c1c(OCCc2cc(C(=O)N3CCNCC3)ccc2)cccc1,970,IC50,0,,
CHEMBL3394710,265.31,O=C1N2C(O)(c3c1cccc3)c1c(cc(C)cc1)CC2,976.5,IC50,0,,
CHEMBL3593996,462.45999,Fc1c(-c2[nH]c3c(c(C(=O)N)cc(F)c3)n2)ccc(-c2cc(OC)c(NC(=O)C3CC3)cc2)c1,980,IC50,0,,
CHEMBL189247,344.45999,Oc1nc(CCCC2CC=C(c3ccccc3)CC2)nc2c1cccc2,1000,IC50,0,,
CHEMBL3934529,343.42999,OC1=NN=C2c3c4c(n(Cc5ccccc5)c3CC(C)(C)C2)cccc14,1000,IC50,0,,
CHEMBL3976904,476.62,OC1=NN=C2c3c4c(n(CCN(Cc5ccccc5)Cc5ccccc5)c3CC(C)(C)C2)cccc14,1000,IC50,0,,
CHEMBL560654,387.44,O=C(N1CCN(C)CC1)c1cc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)ccc1,1000,IC50,0,,
CHEMBL559779,311.35001,O=C(N1CCNCCC1)c1c2n(nc1)-c1c(C(=O)N2)cccc1,1000,IC50,0,,
CHEMBL562116,341.37,O=C(NCCN1CCOCC1)c1c2n(nc1)-c1c(C(=O)N2)cccc1,1000,IC50,0,,
CHEMBL3606010,355.45999,O=C(N)c1c2C(=O)N(C3CCN(Cc4cscc4)CC3)Cc2ccc1,1000,IC50,0,,
CHEMBL3892686,281.35999,O=C1N(C)N=C2c3c4c(n(C)c3CC(C)(C)C2)cccc14,1000,IC50,0,,
CHEMBL3696944,240.22,O=C(O)c1cc2NC(=O)c3c(-c2cc1)cncc3,1000,IC50,0,,
CHEMBL540740,345.28,FC(F)(F)Oc1ccc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)cc1,1000,IC50,0,,
CHEMBL561721,279.26999,Fc1ccc(-c2nn-3c(NC(=O)c4c-3cccc4)c2)cc1,1000,IC50,0,,
CHEMBL564898,317.39001,O=C1Nc2n(nc(-c3ccc(C(C)(C)C)cc3)c2)-c2c1cccc2,1000,IC50,0,,
CHEMBL121765,175.19,O=C(N)c1c2nc(C)[nH]c2ccc1,1000,IC50,0,,
CHEMBL1171468,163.17999,O=C(N)c1cc(C2OC2)ccc1,1000,IC50,0,,
CHEMBL597888,258.32001,O=C(N)c1c2C(=O)N(C3CCCCC3)Cc2ccc1,1000,EC50,0,,
CHEMBL609617,232.28,O=C(N)c1c2C(=O)N(CC(C)C)Cc2ccc1,1000,EC50,0,,
CHEMBL540734,271.35999,O=C1Nc2c(N3C1CCC3)ccc(CN1CCCC1)c2,1000,EC50,0,,
CHEMBL518484,384.45999,S(=O)(=O)(N1CCC(c2[nH]c3c(c(C(=O)N)ccc3)n2)CC1)c1ccccc1,1000,EC50,0,,
CHEMBL568722,304.31,O=C(N)c1c2nc(-c3ccc(-c4oncc4)cc3)[nH]c2ccc1,1000,EC50,0,,
CHEMBL460259,245.28999,O=C(N)c1c2nc(C3NCCNC3)[nH]c2ccc1,1000,EC50,0,,
CHEMBL2377259,382.89999,Clc1cc(N2CCN(CCCC3=Nc4c(C(=O)N3)cccc4)CC2)ccc1,1008,IC50,0,,
